timeStamp,elapsed,responseCode,responseMessage,threadName,success,failureMessage,URL,Latency
1675724401721,127,301,Moved Permanently,new.astrology.com 1-7,true,,https://new.astrology.com/,127
1675724401848,593,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,493
1675724402064,378,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,53
1675724402064,53,301,Moved Permanently,new.astrology.com 1-14,true,,http://new.astrology.com/,53
1675724402117,127,301,Moved Permanently,new.astrology.com 1-14,true,,https://new.astrology.com/,127
1675724402244,198,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,197
1675724402112,388,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,54
1675724402112,54,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,54
1675724402166,131,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,131
1675724402297,203,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,202
1675724402028,490,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,56
1675724402028,56,301,Moved Permanently,new.astrology.com 1-19,true,,http://new.astrology.com/,56
1675724402084,226,301,Moved Permanently,new.astrology.com 1-19,true,,https://new.astrology.com/,226
1675724402310,208,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,207
1675724402233,383,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,55
1675724402233,55,301,Moved Permanently,new.astrology.com 1-15,true,,http://new.astrology.com/,55
1675724402288,124,301,Moved Permanently,new.astrology.com 1-15,true,,https://new.astrology.com/,124
1675724402412,204,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,202
1675724401840,797,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,60
1675724401840,60,301,Moved Permanently,new.astrology.com 1-4,true,,http://new.astrology.com/,60
1675724401900,148,301,Moved Permanently,new.astrology.com 1-4,true,,https://new.astrology.com/,148
1675724402048,589,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,487
1675724402263,398,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,58
1675724402263,58,301,Moved Permanently,new.astrology.com 1-13,true,,http://new.astrology.com/,58
1675724402321,127,301,Moved Permanently,new.astrology.com 1-13,true,,https://new.astrology.com/,127
1675724402448,213,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,212
1675724402212,454,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,61
1675724402212,61,301,Moved Permanently,new.astrology.com 1-2,true,,http://new.astrology.com/,61
1675724402273,127,301,Moved Permanently,new.astrology.com 1-2,true,,https://new.astrology.com/,127
1675724402400,266,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,217
1675724402267,448,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,54
1675724402267,54,301,Moved Permanently,new.astrology.com 1-10,true,,http://new.astrology.com/,54
1675724402321,142,301,Moved Permanently,new.astrology.com 1-10,true,,https://new.astrology.com/,142
1675724402463,252,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,251
1675724402331,389,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,55
1675724402331,55,301,Moved Permanently,new.astrology.com 1-9,true,,http://new.astrology.com/,55
1675724402386,126,301,Moved Permanently,new.astrology.com 1-9,true,,https://new.astrology.com/,126
1675724402512,208,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,207
1675724402387,381,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,54
1675724402387,54,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,54
1675724402441,128,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,128
1675724402569,199,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,198
1675724402061,757,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,71
1675724402061,71,301,Moved Permanently,new.astrology.com 1-1,true,,http://new.astrology.com/,71
1675724402132,130,301,Moved Permanently,new.astrology.com 1-1,true,,https://new.astrology.com/,130
1675724402263,555,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,405
1675724402442,381,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,54
1675724402442,54,301,Moved Permanently,new.astrology.com 1-14,true,,http://new.astrology.com/,54
1675724402496,129,301,Moved Permanently,new.astrology.com 1-14,true,,https://new.astrology.com/,129
1675724402625,198,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,197
1675724402132,740,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,55
1675724402132,55,301,Moved Permanently,new.astrology.com 1-12,true,,http://new.astrology.com/,55
1675724402187,131,301,Moved Permanently,new.astrology.com 1-12,true,,https://new.astrology.com/,131
1675724402318,554,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,456
1675724402500,380,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,54
1675724402500,54,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,54
1675724402554,127,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,127
1675724402681,199,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,199
1675724402518,396,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,55
1675724402518,55,301,Moved Permanently,new.astrology.com 1-19,true,,http://new.astrology.com/,55
1675724402573,126,301,Moved Permanently,new.astrology.com 1-19,true,,https://new.astrology.com/,126
1675724402699,215,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,214
1675724402616,400,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,54
1675724402616,54,301,Moved Permanently,new.astrology.com 1-15,true,,http://new.astrology.com/,54
1675724402670,132,301,Moved Permanently,new.astrology.com 1-15,true,,https://new.astrology.com/,132
1675724402802,214,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,212
1675724402179,845,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,57
1675724402179,57,301,Moved Permanently,new.astrology.com 1-3,true,,http://new.astrology.com/,57
1675724402237,125,301,Moved Permanently,new.astrology.com 1-3,true,,https://new.astrology.com/,125
1675724402362,662,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,563
1675724402666,452,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,55
1675724402666,55,301,Moved Permanently,new.astrology.com 1-2,true,,http://new.astrology.com/,55
1675724402721,138,301,Moved Permanently,new.astrology.com 1-2,true,,https://new.astrology.com/,138
1675724402859,259,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,210
1675724402661,464,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,56
1675724402661,56,301,Moved Permanently,new.astrology.com 1-13,true,,http://new.astrology.com/,56
1675724402717,134,301,Moved Permanently,new.astrology.com 1-13,true,,https://new.astrology.com/,134
1675724402851,274,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,274
1675724402280,887,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,55
1675724402280,55,301,Moved Permanently,new.astrology.com 1-17,true,,http://new.astrology.com/,55
1675724402335,125,301,Moved Permanently,new.astrology.com 1-17,true,,https://new.astrology.com/,125
1675724402460,707,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,608
1675724402270,901,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,56
1675724402270,56,301,Moved Permanently,new.astrology.com 1-18,true,,http://new.astrology.com/,56
1675724402326,132,301,Moved Permanently,new.astrology.com 1-18,true,,https://new.astrology.com/,132
1675724402458,713,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,613
1675724402715,481,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,56
1675724402715,56,301,Moved Permanently,new.astrology.com 1-10,true,,http://new.astrology.com/,56
1675724402771,127,301,Moved Permanently,new.astrology.com 1-10,true,,https://new.astrology.com/,127
1675724402898,298,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,297
1675724402322,877,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,57
1675724402322,57,301,Moved Permanently,new.astrology.com 1-6,true,,http://new.astrology.com/,57
1675724402380,128,301,Moved Permanently,new.astrology.com 1-6,true,,https://new.astrology.com/,128
1675724402508,691,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,589
1675724402768,449,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,54
1675724402768,54,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,54
1675724402822,130,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,130
1675724402952,265,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,263
1675724402356,888,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,57
1675724402356,57,301,Moved Permanently,new.astrology.com 1-11,true,,http://new.astrology.com/,57
1675724402413,124,301,Moved Permanently,new.astrology.com 1-11,true,,https://new.astrology.com/,124
1675724402537,707,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,608
1675724402818,437,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,56
1675724402818,56,301,Moved Permanently,new.astrology.com 1-1,true,,http://new.astrology.com/,56
1675724402874,137,301,Moved Permanently,new.astrology.com 1-1,true,,https://new.astrology.com/,137
1675724403011,244,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,192
1675724402880,383,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,56
1675724402880,56,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,56
1675724402936,121,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,121
1675724403057,206,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,204
1675724402823,455,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,53
1675724402823,53,301,Moved Permanently,new.astrology.com 1-14,true,,http://new.astrology.com/,53
1675724402876,132,301,Moved Permanently,new.astrology.com 1-14,true,,https://new.astrology.com/,132
1675724403008,270,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,269
1675724402332,985,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,54
1675724402332,54,301,Moved Permanently,new.astrology.com 1-5,true,,http://new.astrology.com/,54
1675724402386,124,301,Moved Permanently,new.astrology.com 1-5,true,,https://new.astrology.com/,124
1675724402510,807,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,707
1675724402391,978,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,53
1675724402391,53,301,Moved Permanently,new.astrology.com 1-20,true,,http://new.astrology.com/,53
1675724402444,144,301,Moved Permanently,new.astrology.com 1-20,true,,https://new.astrology.com/,144
1675724402588,781,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,683
1675724403024,386,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,54
1675724403024,54,301,Moved Permanently,new.astrology.com 1-3,true,,http://new.astrology.com/,54
1675724403078,126,301,Moved Permanently,new.astrology.com 1-3,true,,https://new.astrology.com/,126
1675724403204,206,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,205
1675724402441,980,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,53
1675724402441,53,301,Moved Permanently,new.astrology.com 1-7,true,,http://new.astrology.com/,53
1675724402494,124,301,Moved Permanently,new.astrology.com 1-7,true,,https://new.astrology.com/,124
1675724402618,803,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,705
1675724403118,373,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,52
1675724403118,52,301,Moved Permanently,new.astrology.com 1-2,true,,http://new.astrology.com/,52
1675724403170,123,301,Moved Permanently,new.astrology.com 1-2,true,,https://new.astrology.com/,123
1675724403293,198,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,196
1675724403125,390,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,56
1675724403125,56,301,Moved Permanently,new.astrology.com 1-13,true,,http://new.astrology.com/,56
1675724403181,125,301,Moved Permanently,new.astrology.com 1-13,true,,https://new.astrology.com/,125
1675724403306,209,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,207
1675724403167,393,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,56
1675724403167,56,301,Moved Permanently,new.astrology.com 1-17,true,,http://new.astrology.com/,56
1675724403223,128,301,Moved Permanently,new.astrology.com 1-17,true,,https://new.astrology.com/,128
1675724403351,209,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,208
1675724403197,375,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,55
1675724403197,55,301,Moved Permanently,new.astrology.com 1-10,true,,http://new.astrology.com/,55
1675724403252,128,301,Moved Permanently,new.astrology.com 1-10,true,,https://new.astrology.com/,128
1675724403380,192,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,190
1675724403171,401,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,53
1675724403171,53,301,Moved Permanently,new.astrology.com 1-18,true,,http://new.astrology.com/,53
1675724403224,129,301,Moved Permanently,new.astrology.com 1-18,true,,https://new.astrology.com/,129
1675724403353,219,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,218
1675724403199,460,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,55
1675724403199,55,301,Moved Permanently,new.astrology.com 1-6,true,,http://new.astrology.com/,55
1675724403254,136,301,Moved Permanently,new.astrology.com 1-6,true,,https://new.astrology.com/,136
1675724403391,268,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,265
1675724403217,444,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,52
1675724403217,52,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,52
1675724403269,124,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,124
1675724403394,267,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,265
1675724402720,972,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,55
1675724402720,55,301,Moved Permanently,new.astrology.com 1-9,true,,http://new.astrology.com/,55
1675724402775,122,301,Moved Permanently,new.astrology.com 1-9,true,,https://new.astrology.com/,122
1675724402897,795,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,695
1675724402873,819,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,54
1675724402873,54,301,Moved Permanently,new.astrology.com 1-12,true,,http://new.astrology.com/,54
1675724402927,126,301,Moved Permanently,new.astrology.com 1-12,true,,https://new.astrology.com/,126
1675724403053,639,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,540
1675724402637,1059,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,56
1675724402637,56,301,Moved Permanently,new.astrology.com 1-4,true,,http://new.astrology.com/,56
1675724402693,136,301,Moved Permanently,new.astrology.com 1-4,true,,https://new.astrology.com/,136
1675724402829,867,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,767
1675724403244,470,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,54
1675724403244,54,301,Moved Permanently,new.astrology.com 1-11,true,,http://new.astrology.com/,54
1675724403298,148,301,Moved Permanently,new.astrology.com 1-11,true,,https://new.astrology.com/,148
1675724403446,268,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,266
1675724402914,833,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,56
1675724402914,56,301,Moved Permanently,new.astrology.com 1-19,true,,http://new.astrology.com/,56
1675724402970,128,301,Moved Permanently,new.astrology.com 1-19,true,,https://new.astrology.com/,128
1675724403098,649,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,549
1675724403317,454,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,54
1675724403317,54,301,Moved Permanently,new.astrology.com 1-5,true,,http://new.astrology.com/,54
1675724403371,125,301,Moved Permanently,new.astrology.com 1-5,true,,https://new.astrology.com/,125
1675724403496,275,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,274
1675724403370,434,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,54
1675724403370,54,301,Moved Permanently,new.astrology.com 1-20,true,,http://new.astrology.com/,54
1675724403424,127,301,Moved Permanently,new.astrology.com 1-20,true,,https://new.astrology.com/,127
1675724403551,253,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,253
1675724403016,803,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,61
1675724403016,61,301,Moved Permanently,new.astrology.com 1-15,true,,http://new.astrology.com/,61
1675724403077,126,301,Moved Permanently,new.astrology.com 1-15,true,,https://new.astrology.com/,126
1675724403203,616,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,515
1675724403278,587,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,52
1675724403278,52,301,Moved Permanently,new.astrology.com 1-14,true,,http://new.astrology.com/,52
1675724403330,125,301,Moved Permanently,new.astrology.com 1-14,true,,https://new.astrology.com/,125
1675724403455,410,200,OK,new.astrology.com 1-14,true,,https://new.astrology.com/us/home.aspx,310
1675724403256,610,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,54
1675724403256,54,301,Moved Permanently,new.astrology.com 1-1,true,,http://new.astrology.com/,54
1675724403310,222,301,Moved Permanently,new.astrology.com 1-1,true,,https://new.astrology.com/,222
1675724403532,334,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,284
1675724403421,463,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,54
1675724403421,54,301,Moved Permanently,new.astrology.com 1-7,true,,http://new.astrology.com/,54
1675724403475,126,301,Moved Permanently,new.astrology.com 1-7,true,,https://new.astrology.com/,126
1675724403601,283,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,282
1675724403515,389,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,56
1675724403515,56,301,Moved Permanently,new.astrology.com 1-13,true,,http://new.astrology.com/,56
1675724403571,125,301,Moved Permanently,new.astrology.com 1-13,true,,https://new.astrology.com/,125
1675724403695,208,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,206
1675724403560,387,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,55
1675724403560,55,301,Moved Permanently,new.astrology.com 1-17,true,,http://new.astrology.com/,55
1675724403614,126,301,Moved Permanently,new.astrology.com 1-17,true,,https://new.astrology.com/,126
1675724403740,207,200,OK,new.astrology.com 1-17,true,,https://new.astrology.com/us/home.aspx,206
1675724403491,467,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,55
1675724403491,55,301,Moved Permanently,new.astrology.com 1-2,true,,http://new.astrology.com/,55
1675724403546,144,301,Moved Permanently,new.astrology.com 1-2,true,,https://new.astrology.com/,144
1675724403689,268,200,OK,new.astrology.com 1-2,true,,https://new.astrology.com/us/home.aspx,266
1675724403572,443,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,55
1675724403572,55,301,Moved Permanently,new.astrology.com 1-18,true,,http://new.astrology.com/,55
1675724403626,125,301,Moved Permanently,new.astrology.com 1-18,true,,https://new.astrology.com/,125
1675724403751,264,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,263
1675724403572,446,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,55
1675724403572,55,301,Moved Permanently,new.astrology.com 1-10,true,,http://new.astrology.com/,55
1675724403626,126,301,Moved Permanently,new.astrology.com 1-10,true,,https://new.astrology.com/,126
1675724403752,266,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,264
1675724403660,395,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,54
1675724403660,54,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,54
1675724403714,137,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,137
1675724403851,204,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,202
1675724403263,815,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,57
1675724403263,57,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,57
1675724403320,227,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,227
1675724403547,531,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,433
1675724403658,452,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,55
1675724403658,55,301,Moved Permanently,new.astrology.com 1-6,true,,http://new.astrology.com/,55
1675724403713,125,301,Moved Permanently,new.astrology.com 1-6,true,,https://new.astrology.com/,125
1675724403838,272,200,OK,new.astrology.com 1-6,true,,https://new.astrology.com/us/home.aspx,268
1675724403746,368,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,55
1675724403746,55,301,Moved Permanently,new.astrology.com 1-19,true,,http://new.astrology.com/,55
1675724403802,120,301,Moved Permanently,new.astrology.com 1-19,true,,https://new.astrology.com/,120
1675724403922,192,200,OK,new.astrology.com 1-19,true,,https://new.astrology.com/us/home.aspx,189
1675724403695,456,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,53
1675724403695,53,301,Moved Permanently,new.astrology.com 1-4,true,,http://new.astrology.com/,53
1675724403748,151,301,Moved Permanently,new.astrology.com 1-4,true,,https://new.astrology.com/,151
1675724403899,252,200,OK,new.astrology.com 1-4,true,,https://new.astrology.com/us/home.aspx,252
1675724403691,479,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,57
1675724403691,57,301,Moved Permanently,new.astrology.com 1-12,true,,http://new.astrology.com/,57
1675724403748,128,301,Moved Permanently,new.astrology.com 1-12,true,,https://new.astrology.com/,128
1675724403876,294,200,OK,new.astrology.com 1-12,true,,https://new.astrology.com/us/home.aspx,293
1675724403410,766,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,54
1675724403410,54,301,Moved Permanently,new.astrology.com 1-3,true,,http://new.astrology.com/,54
1675724403464,136,301,Moved Permanently,new.astrology.com 1-3,true,,https://new.astrology.com/,136
1675724403600,576,200,OK,new.astrology.com 1-3,true,,https://new.astrology.com/us/home.aspx,476
1675724403713,488,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,56
1675724403713,56,301,Moved Permanently,new.astrology.com 1-11,true,,http://new.astrology.com/,56
1675724403769,150,301,Moved Permanently,new.astrology.com 1-11,true,,https://new.astrology.com/,150
1675724403919,282,200,OK,new.astrology.com 1-11,true,,https://new.astrology.com/us/home.aspx,280
1675724403771,436,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,52
1675724403771,52,301,Moved Permanently,new.astrology.com 1-5,true,,http://new.astrology.com/,52
1675724403823,136,301,Moved Permanently,new.astrology.com 1-5,true,,https://new.astrology.com/,136
1675724403959,248,200,OK,new.astrology.com 1-5,true,,https://new.astrology.com/us/home.aspx,246
1675724403818,418,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,55
1675724403818,55,301,Moved Permanently,new.astrology.com 1-15,true,,http://new.astrology.com/,55
1675724403873,122,301,Moved Permanently,new.astrology.com 1-15,true,,https://new.astrology.com/,122
1675724403995,241,200,OK,new.astrology.com 1-15,true,,https://new.astrology.com/us/home.aspx,240
1675724403865,440,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,54
1675724403865,54,301,Moved Permanently,new.astrology.com 1-1,true,,http://new.astrology.com/,54
1675724403919,161,301,Moved Permanently,new.astrology.com 1-1,true,,https://new.astrology.com/,161
1675724404081,224,200,OK,new.astrology.com 1-1,true,,https://new.astrology.com/us/home.aspx,222
1675724403883,425,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,57
1675724403883,57,301,Moved Permanently,new.astrology.com 1-7,true,,http://new.astrology.com/,57
1675724403940,163,301,Moved Permanently,new.astrology.com 1-7,true,,https://new.astrology.com/,163
1675724404104,204,200,OK,new.astrology.com 1-7,true,,https://new.astrology.com/us/home.aspx,204
1675724403803,517,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,56
1675724403803,56,301,Moved Permanently,new.astrology.com 1-20,true,,http://new.astrology.com/,56
1675724403859,240,301,Moved Permanently,new.astrology.com 1-20,true,,https://new.astrology.com/,240
1675724404099,221,200,OK,new.astrology.com 1-20,true,,https://new.astrology.com/us/home.aspx,219
1675724403903,470,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,57
1675724403903,57,301,Moved Permanently,new.astrology.com 1-13,true,,http://new.astrology.com/,57
1675724403960,143,301,Moved Permanently,new.astrology.com 1-13,true,,https://new.astrology.com/,143
1675724404103,270,200,OK,new.astrology.com 1-13,true,,https://new.astrology.com/us/home.aspx,269
1675724404018,379,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,60
1675724404018,60,301,Moved Permanently,new.astrology.com 1-10,true,,http://new.astrology.com/,60
1675724404078,124,301,Moved Permanently,new.astrology.com 1-10,true,,https://new.astrology.com/,124
1675724404202,195,200,OK,new.astrology.com 1-10,true,,https://new.astrology.com/us/home.aspx,194
1675724404055,407,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,55
1675724404055,55,301,Moved Permanently,new.astrology.com 1-16,true,,http://new.astrology.com/,55
1675724404110,144,301,Moved Permanently,new.astrology.com 1-16,true,,https://new.astrology.com/,144
1675724404254,208,200,OK,new.astrology.com 1-16,true,,https://new.astrology.com/us/home.aspx,207
1675724403691,772,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,57
1675724403691,57,301,Moved Permanently,new.astrology.com 1-9,true,,http://new.astrology.com/,57
1675724403748,145,301,Moved Permanently,new.astrology.com 1-9,true,,https://new.astrology.com/,145
1675724403893,570,200,OK,new.astrology.com 1-9,true,,https://new.astrology.com/us/home.aspx,472
1675724404077,395,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,53
1675724404077,53,301,Moved Permanently,new.astrology.com 1-8,true,,http://new.astrology.com/,53
1675724404130,138,301,Moved Permanently,new.astrology.com 1-8,true,,https://new.astrology.com/,138
1675724404268,204,200,OK,new.astrology.com 1-8,true,,https://new.astrology.com/us/home.aspx,203
1675724404016,474,200,OK,new.astrology.com 1-18,true,,https://new.astrology.com/us/home.aspx,52
1675724404016,52,301,Moved Permanently,new.astrology.com 1-18,true,,http://new.astrology.com/,52
1675724404068,134,301,Moved Permanently,new.astrology.com 1-18,true,,https://new.astrology.com/,134
