timeStamp,elapsed,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,URL,Latency,Connect
1675456761293,348,200,OK,new.astrology.com 1-3,true,,71646,369,https://www.astrology.com/us/home.aspx,49,0
1675456761293,49,301,Moved Permanently,new.astrology.com 1-3,true,,285,119,http://www.astrology.com/,49,0
1675456761342,111,301,Moved Permanently,new.astrology.com 1-3,true,,570,119,https://www.astrology.com/,111,0
1675456761453,188,200,OK,new.astrology.com 1-3,true,,70791,131,https://www.astrology.com/us/home.aspx,186,0
1675456761292,364,200,OK,new.astrology.com 1-1,true,,71648,369,https://www.astrology.com/us/home.aspx,62,0
1675456761292,62,301,Moved Permanently,new.astrology.com 1-1,true,,285,119,http://www.astrology.com/,62,0
1675456761354,115,301,Moved Permanently,new.astrology.com 1-1,true,,570,119,https://www.astrology.com/,115,0
1675456761469,187,200,OK,new.astrology.com 1-1,true,,70793,131,https://www.astrology.com/us/home.aspx,184,0
1675456761323,357,200,OK,new.astrology.com 1-12,true,,71646,369,https://www.astrology.com/us/home.aspx,61,0
1675456761323,61,301,Moved Permanently,new.astrology.com 1-12,true,,285,119,http://www.astrology.com/,61,0
1675456761385,119,301,Moved Permanently,new.astrology.com 1-12,true,,570,119,https://www.astrology.com/,119,0
1675456761504,176,200,OK,new.astrology.com 1-12,true,,70791,131,https://www.astrology.com/us/home.aspx,174,0
1675456761317,384,200,OK,new.astrology.com 1-10,true,,71647,369,https://www.astrology.com/us/home.aspx,63,0
1675456761317,63,301,Moved Permanently,new.astrology.com 1-10,true,,285,119,http://www.astrology.com/,63,0
1675456761380,129,301,Moved Permanently,new.astrology.com 1-10,true,,570,119,https://www.astrology.com/,129,0
1675456761509,192,200,OK,new.astrology.com 1-10,true,,70792,131,https://www.astrology.com/us/home.aspx,190,0
1675456761371,356,200,OK,new.astrology.com 1-6,true,,71646,369,https://www.astrology.com/us/home.aspx,49,0
1675456761371,49,301,Moved Permanently,new.astrology.com 1-6,true,,285,119,http://www.astrology.com/,49,0
1675456761420,121,301,Moved Permanently,new.astrology.com 1-6,true,,570,119,https://www.astrology.com/,121,0
1675456761541,186,200,OK,new.astrology.com 1-6,true,,70791,131,https://www.astrology.com/us/home.aspx,178,0
1675456761332,395,200,OK,new.astrology.com 1-7,true,,71645,369,https://www.astrology.com/us/home.aspx,50,0
1675456761332,50,301,Moved Permanently,new.astrology.com 1-7,true,,285,119,http://www.astrology.com/,50,0
1675456761382,97,301,Moved Permanently,new.astrology.com 1-7,true,,570,119,https://www.astrology.com/,97,0
1675456761479,248,200,OK,new.astrology.com 1-7,true,,70790,131,https://www.astrology.com/us/home.aspx,239,0
1675456761434,340,200,OK,new.astrology.com 1-13,true,,71646,369,https://www.astrology.com/us/home.aspx,65,0
1675456761434,65,301,Moved Permanently,new.astrology.com 1-13,true,,285,119,http://www.astrology.com/,65,0
1675456761499,108,301,Moved Permanently,new.astrology.com 1-13,true,,570,119,https://www.astrology.com/,108,0
1675456761607,167,200,OK,new.astrology.com 1-13,true,,70791,131,https://www.astrology.com/us/home.aspx,165,0
1675456761442,333,200,OK,new.astrology.com 1-11,true,,71646,369,https://www.astrology.com/us/home.aspx,61,0
1675456761442,61,301,Moved Permanently,new.astrology.com 1-11,true,,285,119,http://www.astrology.com/,61,0
1675456761503,110,301,Moved Permanently,new.astrology.com 1-11,true,,570,119,https://www.astrology.com/,110,0
1675456761613,162,200,OK,new.astrology.com 1-11,true,,70791,131,https://www.astrology.com/us/home.aspx,161,0
1675456761470,379,200,OK,new.astrology.com 1-17,true,,71647,369,https://www.astrology.com/us/home.aspx,50,0
1675456761470,50,301,Moved Permanently,new.astrology.com 1-17,true,,285,119,http://www.astrology.com/,50,0
1675456761520,111,301,Moved Permanently,new.astrology.com 1-17,true,,570,119,https://www.astrology.com/,111,0
1675456761631,218,200,OK,new.astrology.com 1-17,true,,70792,131,https://www.astrology.com/us/home.aspx,216,0
1675456761204,666,200,OK,new.astrology.com 1-2,true,,71647,369,https://www.astrology.com/us/home.aspx,61,0
1675456761204,61,301,Moved Permanently,new.astrology.com 1-2,true,,285,119,http://www.astrology.com/,61,0
1675456761265,108,301,Moved Permanently,new.astrology.com 1-2,true,,570,119,https://www.astrology.com/,108,0
1675456761373,497,200,OK,new.astrology.com 1-2,true,,70792,131,https://www.astrology.com/us/home.aspx,406,0
1675456761542,328,200,OK,new.astrology.com 1-16,true,,71648,369,https://www.astrology.com/us/home.aspx,60,0
1675456761542,60,301,Moved Permanently,new.astrology.com 1-16,true,,285,119,http://www.astrology.com/,60,0
1675456761602,105,301,Moved Permanently,new.astrology.com 1-16,true,,570,119,https://www.astrology.com/,105,0
1675456761708,162,200,OK,new.astrology.com 1-16,true,,70793,131,https://www.astrology.com/us/home.aspx,159,0
1675456761228,644,200,OK,new.astrology.com 1-8,true,,71646,369,https://www.astrology.com/us/home.aspx,65,0
1675456761228,65,301,Moved Permanently,new.astrology.com 1-8,true,,285,119,http://www.astrology.com/,65,0
1675456761293,100,301,Moved Permanently,new.astrology.com 1-8,true,,570,119,https://www.astrology.com/,100,0
1675456761393,479,200,OK,new.astrology.com 1-8,true,,70791,131,https://www.astrology.com/us/home.aspx,386,0
1675456761509,365,200,OK,new.astrology.com 1-9,true,,71648,369,https://www.astrology.com/us/home.aspx,59,0
1675456761509,59,301,Moved Permanently,new.astrology.com 1-9,true,,285,119,http://www.astrology.com/,59,0
1675456761568,125,301,Moved Permanently,new.astrology.com 1-9,true,,570,119,https://www.astrology.com/,125,0
1675456761693,181,200,OK,new.astrology.com 1-9,true,,70793,131,https://www.astrology.com/us/home.aspx,179,0
1675456761549,339,200,OK,new.astrology.com 1-5,true,,71648,369,https://www.astrology.com/us/home.aspx,61,0
1675456761549,61,301,Moved Permanently,new.astrology.com 1-5,true,,285,119,http://www.astrology.com/,61,0
1675456761610,99,301,Moved Permanently,new.astrology.com 1-5,true,,570,119,https://www.astrology.com/,99,0
1675456761709,179,200,OK,new.astrology.com 1-5,true,,70793,131,https://www.astrology.com/us/home.aspx,177,0
1675456761618,320,200,OK,new.astrology.com 1-19,true,,71645,369,https://www.astrology.com/us/home.aspx,49,0
1675456761618,49,301,Moved Permanently,new.astrology.com 1-19,true,,285,119,http://www.astrology.com/,49,0
1675456761667,106,301,Moved Permanently,new.astrology.com 1-19,true,,570,119,https://www.astrology.com/,106,0
1675456761773,165,200,OK,new.astrology.com 1-19,true,,70790,131,https://www.astrology.com/us/home.aspx,164,0
1675456761550,391,200,OK,new.astrology.com 1-20,true,,71647,369,https://www.astrology.com/us/home.aspx,60,0
1675456761550,60,301,Moved Permanently,new.astrology.com 1-20,true,,285,119,http://www.astrology.com/,60,0
1675456761610,103,301,Moved Permanently,new.astrology.com 1-20,true,,570,119,https://www.astrology.com/,103,0
1675456761713,228,200,OK,new.astrology.com 1-20,true,,70792,131,https://www.astrology.com/us/home.aspx,227,0
1675456761618,355,200,OK,new.astrology.com 1-18,true,,71647,369,https://www.astrology.com/us/home.aspx,63,0
1675456761618,63,301,Moved Permanently,new.astrology.com 1-18,true,,285,119,http://www.astrology.com/,63,0
1675456761681,116,301,Moved Permanently,new.astrology.com 1-18,true,,570,119,https://www.astrology.com/,116,0
1675456761797,176,200,OK,new.astrology.com 1-18,true,,70792,131,https://www.astrology.com/us/home.aspx,175,0
1675456761531,478,200,OK,new.astrology.com 1-14,true,,71646,369,https://www.astrology.com/us/home.aspx,59,0
1675456761531,59,301,Moved Permanently,new.astrology.com 1-14,true,,285,119,http://www.astrology.com/,59,0
1675456761590,120,301,Moved Permanently,new.astrology.com 1-14,true,,570,119,https://www.astrology.com/,120,0
1675456761710,299,200,OK,new.astrology.com 1-14,true,,70791,131,https://www.astrology.com/us/home.aspx,297,0
1675456761581,458,200,OK,new.astrology.com 1-4,true,,71647,369,https://www.astrology.com/us/home.aspx,62,0
1675456761581,62,301,Moved Permanently,new.astrology.com 1-4,true,,285,119,http://www.astrology.com/,62,0
1675456761643,129,301,Moved Permanently,new.astrology.com 1-4,true,,570,119,https://www.astrology.com/,129,0
1675456761772,267,200,OK,new.astrology.com 1-4,true,,70792,131,https://www.astrology.com/us/home.aspx,264,0
1675456761727,344,200,OK,new.astrology.com 1-6,true,,71648,369,https://www.astrology.com/us/home.aspx,49,0
1675456761727,49,301,Moved Permanently,new.astrology.com 1-6,true,,285,119,http://www.astrology.com/,49,0
1675456761776,118,301,Moved Permanently,new.astrology.com 1-6,true,,570,119,https://www.astrology.com/,118,0
1675456761894,177,200,OK,new.astrology.com 1-6,true,,70793,131,https://www.astrology.com/us/home.aspx,175,0
1675456761774,373,200,OK,new.astrology.com 1-13,true,,71647,369,https://www.astrology.com/us/home.aspx,63,0
1675456761774,63,301,Moved Permanently,new.astrology.com 1-13,true,,285,119,http://www.astrology.com/,63,0
1675456761837,103,301,Moved Permanently,new.astrology.com 1-13,true,,570,119,https://www.astrology.com/,103,0
1675456761940,207,200,OK,new.astrology.com 1-13,true,,70792,131,https://www.astrology.com/us/home.aspx,205,0
1675456761849,346,200,OK,new.astrology.com 1-17,true,,71648,369,https://www.astrology.com/us/home.aspx,51,0
1675456761849,51,301,Moved Permanently,new.astrology.com 1-17,true,,285,119,http://www.astrology.com/,51,0
1675456761900,109,301,Moved Permanently,new.astrology.com 1-17,true,,570,119,https://www.astrology.com/,109,0
1675456762009,186,200,OK,new.astrology.com 1-17,true,,70793,131,https://www.astrology.com/us/home.aspx,184,0
1675456761775,421,200,OK,new.astrology.com 1-11,true,,71646,369,https://www.astrology.com/us/home.aspx,59,0
1675456761775,59,301,Moved Permanently,new.astrology.com 1-11,true,,285,119,http://www.astrology.com/,59,0
1675456761835,97,301,Moved Permanently,new.astrology.com 1-11,true,,570,119,https://www.astrology.com/,97,0
1675456761932,264,200,OK,new.astrology.com 1-11,true,,70791,131,https://www.astrology.com/us/home.aspx,263,0
1675456761888,338,200,OK,new.astrology.com 1-5,true,,71648,369,https://www.astrology.com/us/home.aspx,60,0
1675456761888,60,301,Moved Permanently,new.astrology.com 1-5,true,,285,119,http://www.astrology.com/,60,0
1675456761948,109,301,Moved Permanently,new.astrology.com 1-5,true,,570,119,https://www.astrology.com/,109,0
1675456762057,169,200,OK,new.astrology.com 1-5,true,,70793,131,https://www.astrology.com/us/home.aspx,168,0
1675456761563,675,200,OK,new.astrology.com 1-15,true,,71645,369,https://www.astrology.com/us/home.aspx,60,0
1675456761563,60,301,Moved Permanently,new.astrology.com 1-15,true,,285,119,http://www.astrology.com/,60,0
1675456761623,105,301,Moved Permanently,new.astrology.com 1-15,true,,570,119,https://www.astrology.com/,105,0
1675456761728,510,200,OK,new.astrology.com 1-15,true,,70790,131,https://www.astrology.com/us/home.aspx,418,0
1675456761941,382,200,OK,new.astrology.com 1-20,true,,71650,369,https://www.astrology.com/us/home.aspx,61,0
1675456761941,61,301,Moved Permanently,new.astrology.com 1-20,true,,285,119,http://www.astrology.com/,61,0
1675456762002,133,301,Moved Permanently,new.astrology.com 1-20,true,,570,119,https://www.astrology.com/,133,0
1675456762135,188,200,OK,new.astrology.com 1-20,true,,70795,131,https://www.astrology.com/us/home.aspx,187,0
1675456761973,406,200,OK,new.astrology.com 1-18,true,,71646,369,https://www.astrology.com/us/home.aspx,63,0
1675456761973,63,301,Moved Permanently,new.astrology.com 1-18,true,,285,119,http://www.astrology.com/,63,0
1675456762036,150,301,Moved Permanently,new.astrology.com 1-18,true,,570,119,https://www.astrology.com/,150,0
1675456762186,193,200,OK,new.astrology.com 1-18,true,,70791,131,https://www.astrology.com/us/home.aspx,190,0
1675456762039,365,200,OK,new.astrology.com 1-4,true,,71647,369,https://www.astrology.com/us/home.aspx,62,0
1675456762039,62,301,Moved Permanently,new.astrology.com 1-4,true,,285,119,http://www.astrology.com/,62,0
1675456762101,117,301,Moved Permanently,new.astrology.com 1-4,true,,570,119,https://www.astrology.com/,117,0
1675456762218,186,200,OK,new.astrology.com 1-4,true,,70792,131,https://www.astrology.com/us/home.aspx,182,0
1675456761641,791,200,OK,new.astrology.com 1-3,true,,71647,369,https://www.astrology.com/us/home.aspx,50,0
1675456761641,50,301,Moved Permanently,new.astrology.com 1-3,true,,285,119,http://www.astrology.com/,50,0
1675456761691,122,301,Moved Permanently,new.astrology.com 1-3,true,,570,119,https://www.astrology.com/,122,0
1675456761813,619,200,OK,new.astrology.com 1-3,true,,70792,131,https://www.astrology.com/us/home.aspx,499,0
1675456761656,789,200,OK,new.astrology.com 1-1,true,,71647,369,https://www.astrology.com/us/home.aspx,61,0
1675456761656,61,301,Moved Permanently,new.astrology.com 1-1,true,,285,119,http://www.astrology.com/,61,0
1675456761717,120,301,Moved Permanently,new.astrology.com 1-1,true,,570,119,https://www.astrology.com/,120,0
1675456761837,608,200,OK,new.astrology.com 1-1,true,,70792,131,https://www.astrology.com/us/home.aspx,483,0
1675456762009,454,200,OK,new.astrology.com 1-14,true,,71647,369,https://www.astrology.com/us/home.aspx,59,0
1675456762009,59,301,Moved Permanently,new.astrology.com 1-14,true,,285,119,http://www.astrology.com/,59,0
1675456762068,118,301,Moved Permanently,new.astrology.com 1-14,true,,570,119,https://www.astrology.com/,118,0
1675456762186,277,200,OK,new.astrology.com 1-14,true,,70792,131,https://www.astrology.com/us/home.aspx,276,0
1675456762147,340,200,OK,new.astrology.com 1-13,true,,71647,369,https://www.astrology.com/us/home.aspx,69,0
1675456762147,69,301,Moved Permanently,new.astrology.com 1-13,true,,285,119,http://www.astrology.com/,69,0
1675456762216,103,301,Moved Permanently,new.astrology.com 1-13,true,,570,119,https://www.astrology.com/,103,0
1675456762319,168,200,OK,new.astrology.com 1-13,true,,70792,131,https://www.astrology.com/us/home.aspx,165,0
1675456762196,328,200,OK,new.astrology.com 1-11,true,,71645,369,https://www.astrology.com/us/home.aspx,61,0
1675456762196,61,301,Moved Permanently,new.astrology.com 1-11,true,,285,119,http://www.astrology.com/,61,0
1675456762257,98,301,Moved Permanently,new.astrology.com 1-11,true,,570,119,https://www.astrology.com/,98,0
1675456762355,169,200,OK,new.astrology.com 1-11,true,,70790,131,https://www.astrology.com/us/home.aspx,168,0
1675456761701,849,200,OK,new.astrology.com 1-10,true,,71645,369,https://www.astrology.com/us/home.aspx,61,0
1675456761701,61,301,Moved Permanently,new.astrology.com 1-10,true,,285,119,http://www.astrology.com/,61,0
1675456761762,114,301,Moved Permanently,new.astrology.com 1-10,true,,570,119,https://www.astrology.com/,114,0
1675456761876,674,200,OK,new.astrology.com 1-10,true,,70790,131,https://www.astrology.com/us/home.aspx,556,0
1675456762195,360,200,OK,new.astrology.com 1-17,true,,71648,369,https://www.astrology.com/us/home.aspx,51,0
1675456762195,51,301,Moved Permanently,new.astrology.com 1-17,true,,285,119,http://www.astrology.com/,51,0
1675456762246,126,301,Moved Permanently,new.astrology.com 1-17,true,,570,119,https://www.astrology.com/,126,0
1675456762372,183,200,OK,new.astrology.com 1-17,true,,70793,131,https://www.astrology.com/us/home.aspx,181,0
1675456761680,881,200,OK,new.astrology.com 1-12,true,,71646,369,https://www.astrology.com/us/home.aspx,63,0
1675456761680,63,301,Moved Permanently,new.astrology.com 1-12,true,,285,119,http://www.astrology.com/,63,0
1675456761743,109,301,Moved Permanently,new.astrology.com 1-12,true,,570,119,https://www.astrology.com/,109,0
1675456761852,709,200,OK,new.astrology.com 1-12,true,,70791,131,https://www.astrology.com/us/home.aspx,592,0
1675456761727,849,200,OK,new.astrology.com 1-7,true,,71647,369,https://www.astrology.com/us/home.aspx,50,0
1675456761727,50,301,Moved Permanently,new.astrology.com 1-7,true,,285,119,http://www.astrology.com/,50,0
1675456761777,126,301,Moved Permanently,new.astrology.com 1-7,true,,570,119,https://www.astrology.com/,126,0
1675456761903,673,200,OK,new.astrology.com 1-7,true,,70792,131,https://www.astrology.com/us/home.aspx,570,0
1675456762238,350,200,OK,new.astrology.com 1-15,true,,71647,369,https://www.astrology.com/us/home.aspx,74,0
1675456762238,74,301,Moved Permanently,new.astrology.com 1-15,true,,285,119,http://www.astrology.com/,74,0
1675456762312,109,301,Moved Permanently,new.astrology.com 1-15,true,,570,119,https://www.astrology.com/,109,0
1675456762421,167,200,OK,new.astrology.com 1-15,true,,70792,131,https://www.astrology.com/us/home.aspx,166,0
1675456762226,424,200,OK,new.astrology.com 1-5,true,,71647,369,https://www.astrology.com/us/home.aspx,63,0
1675456762226,63,301,Moved Permanently,new.astrology.com 1-5,true,,285,119,http://www.astrology.com/,63,0
1675456762289,104,301,Moved Permanently,new.astrology.com 1-5,true,,570,119,https://www.astrology.com/,104,0
1675456762393,257,200,OK,new.astrology.com 1-5,true,,70792,131,https://www.astrology.com/us/home.aspx,255,0
1675456762323,353,200,OK,new.astrology.com 1-20,true,,71646,369,https://www.astrology.com/us/home.aspx,70,0
1675456762323,70,301,Moved Permanently,new.astrology.com 1-20,true,,285,119,http://www.astrology.com/,70,0
1675456762393,113,301,Moved Permanently,new.astrology.com 1-20,true,,570,119,https://www.astrology.com/,113,0
1675456762506,170,200,OK,new.astrology.com 1-20,true,,70791,131,https://www.astrology.com/us/home.aspx,169,0
1675456762379,371,200,OK,new.astrology.com 1-18,true,,71647,369,https://www.astrology.com/us/home.aspx,69,0
1675456762379,69,301,Moved Permanently,new.astrology.com 1-18,true,,285,119,http://www.astrology.com/,69,0
1675456762448,113,301,Moved Permanently,new.astrology.com 1-18,true,,570,119,https://www.astrology.com/,113,0
1675456762561,189,200,OK,new.astrology.com 1-18,true,,70792,131,https://www.astrology.com/us/home.aspx,186,0
1675456761870,897,200,OK,new.astrology.com 1-2,true,,71646,369,https://www.astrology.com/us/home.aspx,66,0
1675456761870,66,301,Moved Permanently,new.astrology.com 1-2,true,,285,119,http://www.astrology.com/,66,0
1675456761936,103,301,Moved Permanently,new.astrology.com 1-2,true,,570,119,https://www.astrology.com/,103,0
1675456762039,728,200,OK,new.astrology.com 1-2,true,,70791,131,https://www.astrology.com/us/home.aspx,639,0
1675456762433,337,200,OK,new.astrology.com 1-3,true,,71648,369,https://www.astrology.com/us/home.aspx,49,0
1675456762433,49,301,Moved Permanently,new.astrology.com 1-3,true,,285,119,http://www.astrology.com/,49,0
1675456762482,115,301,Moved Permanently,new.astrology.com 1-3,true,,570,119,https://www.astrology.com/,115,0
1675456762597,173,200,OK,new.astrology.com 1-3,true,,70793,131,https://www.astrology.com/us/home.aspx,172,0
1675456762404,375,200,OK,new.astrology.com 1-4,true,,71648,369,https://www.astrology.com/us/home.aspx,69,0
1675456762404,69,301,Moved Permanently,new.astrology.com 1-4,true,,285,119,http://www.astrology.com/,69,0
1675456762473,122,301,Moved Permanently,new.astrology.com 1-4,true,,570,119,https://www.astrology.com/,122,0
1675456762595,184,200,OK,new.astrology.com 1-4,true,,70793,131,https://www.astrology.com/us/home.aspx,182,0
1675456762445,365,200,OK,new.astrology.com 1-1,true,,71647,369,https://www.astrology.com/us/home.aspx,67,0
1675456762445,67,301,Moved Permanently,new.astrology.com 1-1,true,,285,119,http://www.astrology.com/,67,0
1675456762512,111,301,Moved Permanently,new.astrology.com 1-1,true,,570,119,https://www.astrology.com/,111,0
1675456762623,187,200,OK,new.astrology.com 1-1,true,,70792,131,https://www.astrology.com/us/home.aspx,185,0
1675456762463,362,200,OK,new.astrology.com 1-14,true,,71648,369,https://www.astrology.com/us/home.aspx,66,0
1675456762463,66,301,Moved Permanently,new.astrology.com 1-14,true,,285,119,http://www.astrology.com/,66,0
1675456762529,116,301,Moved Permanently,new.astrology.com 1-14,true,,570,119,https://www.astrology.com/,116,0
1675456762645,180,200,OK,new.astrology.com 1-14,true,,70793,131,https://www.astrology.com/us/home.aspx,180,0
1675456762525,335,200,OK,new.astrology.com 1-11,true,,71648,369,https://www.astrology.com/us/home.aspx,63,0
1675456762525,63,301,Moved Permanently,new.astrology.com 1-11,true,,285,119,http://www.astrology.com/,63,0
1675456762588,98,301,Moved Permanently,new.astrology.com 1-11,true,,570,119,https://www.astrology.com/,98,0
1675456762686,174,200,OK,new.astrology.com 1-11,true,,70793,131,https://www.astrology.com/us/home.aspx,173,0
1675456761870,997,200,OK,new.astrology.com 1-16,true,,71646,369,https://www.astrology.com/us/home.aspx,68,0
1675456761870,68,301,Moved Permanently,new.astrology.com 1-16,true,,285,119,http://www.astrology.com/,68,0
1675456761938,109,301,Moved Permanently,new.astrology.com 1-16,true,,570,119,https://www.astrology.com/,109,0
1675456762047,820,200,OK,new.astrology.com 1-16,true,,70791,131,https://www.astrology.com/us/home.aspx,730,0
1675456761872,999,200,OK,new.astrology.com 1-8,true,,71647,369,https://www.astrology.com/us/home.aspx,64,0
1675456761872,64,301,Moved Permanently,new.astrology.com 1-8,true,,285,119,http://www.astrology.com/,64,0
1675456761936,103,301,Moved Permanently,new.astrology.com 1-8,true,,570,119,https://www.astrology.com/,103,0
1675456762039,832,200,OK,new.astrology.com 1-8,true,,70792,131,https://www.astrology.com/us/home.aspx,740,0
1675456762487,386,200,OK,new.astrology.com 1-13,true,,71646,369,https://www.astrology.com/us/home.aspx,67,0
1675456762487,67,301,Moved Permanently,new.astrology.com 1-13,true,,285,119,http://www.astrology.com/,67,0
1675456762554,101,301,Moved Permanently,new.astrology.com 1-13,true,,570,119,https://www.astrology.com/,101,0
1675456762656,217,200,OK,new.astrology.com 1-13,true,,70791,131,https://www.astrology.com/us/home.aspx,216,0
1675456762555,345,200,OK,new.astrology.com 1-17,true,,71646,369,https://www.astrology.com/us/home.aspx,48,0
1675456762555,48,301,Moved Permanently,new.astrology.com 1-17,true,,285,119,http://www.astrology.com/,48,0
1675456762603,123,301,Moved Permanently,new.astrology.com 1-17,true,,570,119,https://www.astrology.com/,123,0
1675456762726,174,200,OK,new.astrology.com 1-17,true,,70791,131,https://www.astrology.com/us/home.aspx,173,0
1675456762550,353,200,OK,new.astrology.com 1-10,true,,71645,369,https://www.astrology.com/us/home.aspx,63,0
1675456762550,63,301,Moved Permanently,new.astrology.com 1-10,true,,285,119,http://www.astrology.com/,63,0
1675456762613,114,301,Moved Permanently,new.astrology.com 1-10,true,,570,119,https://www.astrology.com/,114,0
1675456762727,176,200,OK,new.astrology.com 1-10,true,,70790,131,https://www.astrology.com/us/home.aspx,174,0
1675456762576,338,200,OK,new.astrology.com 1-7,true,,71647,369,https://www.astrology.com/us/home.aspx,48,0
1675456762576,48,301,Moved Permanently,new.astrology.com 1-7,true,,285,119,http://www.astrology.com/,48,0
1675456762624,110,301,Moved Permanently,new.astrology.com 1-7,true,,570,119,https://www.astrology.com/,110,0
1675456762734,180,200,OK,new.astrology.com 1-7,true,,70792,131,https://www.astrology.com/us/home.aspx,178,0
1675456761938,996,200,OK,new.astrology.com 1-19,true,,71648,369,https://www.astrology.com/us/home.aspx,53,0
1675456761938,53,301,Moved Permanently,new.astrology.com 1-19,true,,285,119,http://www.astrology.com/,53,0
1675456761991,98,301,Moved Permanently,new.astrology.com 1-19,true,,570,119,https://www.astrology.com/,98,0
1675456762089,845,200,OK,new.astrology.com 1-19,true,,70793,131,https://www.astrology.com/us/home.aspx,755,0
1675456762562,374,200,OK,new.astrology.com 1-12,true,,71645,369,https://www.astrology.com/us/home.aspx,61,0
1675456762562,61,301,Moved Permanently,new.astrology.com 1-12,true,,285,119,http://www.astrology.com/,61,0
1675456762623,120,301,Moved Permanently,new.astrology.com 1-12,true,,570,119,https://www.astrology.com/,120,0
1675456762743,193,200,OK,new.astrology.com 1-12,true,,70790,131,https://www.astrology.com/us/home.aspx,191,0
1675456761874,1080,200,OK,new.astrology.com 1-9,true,,71648,369,https://www.astrology.com/us/home.aspx,64,0
1675456761874,64,301,Moved Permanently,new.astrology.com 1-9,true,,285,119,http://www.astrology.com/,64,0
1675456761938,119,301,Moved Permanently,new.astrology.com 1-9,true,,570,119,https://www.astrology.com/,119,0
1675456762057,897,200,OK,new.astrology.com 1-9,true,,70793,131,https://www.astrology.com/us/home.aspx,783,0
1675456762588,398,200,OK,new.astrology.com 1-15,true,,71646,369,https://www.astrology.com/us/home.aspx,61,0
1675456762588,61,301,Moved Permanently,new.astrology.com 1-15,true,,285,119,http://www.astrology.com/,61,0
1675456762649,106,301,Moved Permanently,new.astrology.com 1-15,true,,570,119,https://www.astrology.com/,106,0
1675456762755,231,200,OK,new.astrology.com 1-15,true,,70791,131,https://www.astrology.com/us/home.aspx,228,0
1675456762650,343,200,OK,new.astrology.com 1-5,true,,71645,369,https://www.astrology.com/us/home.aspx,59,0
1675456762650,59,301,Moved Permanently,new.astrology.com 1-5,true,,285,119,http://www.astrology.com/,59,0
1675456762709,106,301,Moved Permanently,new.astrology.com 1-5,true,,570,119,https://www.astrology.com/,106,0
1675456762815,178,200,OK,new.astrology.com 1-5,true,,70790,131,https://www.astrology.com/us/home.aspx,171,0
1675456762676,370,200,OK,new.astrology.com 1-20,true,,71647,369,https://www.astrology.com/us/home.aspx,61,0
1675456762676,61,301,Moved Permanently,new.astrology.com 1-20,true,,285,119,http://www.astrology.com/,61,0
1675456762737,109,301,Moved Permanently,new.astrology.com 1-20,true,,570,119,https://www.astrology.com/,109,0
1675456762846,200,200,OK,new.astrology.com 1-20,true,,70792,131,https://www.astrology.com/us/home.aspx,197,0
1675456762071,1003,200,OK,new.astrology.com 1-6,true,,71646,369,https://www.astrology.com/us/home.aspx,74,0
1675456762071,74,301,Moved Permanently,new.astrology.com 1-6,true,,285,119,http://www.astrology.com/,74,0
1675456762145,116,301,Moved Permanently,new.astrology.com 1-6,true,,570,119,https://www.astrology.com/,116,0
1675456762261,813,200,OK,new.astrology.com 1-6,true,,70791,131,https://www.astrology.com/us/home.aspx,678,0
1675456762750,370,200,OK,new.astrology.com 1-18,true,,71645,369,https://www.astrology.com/us/home.aspx,61,0
1675456762750,61,301,Moved Permanently,new.astrology.com 1-18,true,,285,119,http://www.astrology.com/,61,0
1675456762811,122,301,Moved Permanently,new.astrology.com 1-18,true,,570,119,https://www.astrology.com/,122,0
1675456762933,187,200,OK,new.astrology.com 1-18,true,,70790,131,https://www.astrology.com/us/home.aspx,185,0
1675456762767,403,200,OK,new.astrology.com 1-2,true,,71648,369,https://www.astrology.com/us/home.aspx,61,0
1675456762767,61,301,Moved Permanently,new.astrology.com 1-2,true,,285,119,http://www.astrology.com/,61,0
1675456762828,105,301,Moved Permanently,new.astrology.com 1-2,true,,570,119,https://www.astrology.com/,105,0
1675456762933,237,200,OK,new.astrology.com 1-2,true,,70793,131,https://www.astrology.com/us/home.aspx,235,0
1675456762779,460,200,OK,new.astrology.com 1-4,true,,71646,369,https://www.astrology.com/us/home.aspx,62,0
1675456762779,62,301,Moved Permanently,new.astrology.com 1-4,true,,285,119,http://www.astrology.com/,62,0
1675456762841,109,301,Moved Permanently,new.astrology.com 1-4,true,,570,119,https://www.astrology.com/,109,0
1675456762950,289,200,OK,new.astrology.com 1-4,true,,70791,131,https://www.astrology.com/us/home.aspx,288,0
1675456762873,484,200,OK,new.astrology.com 1-13,true,,71648,369,https://www.astrology.com/us/home.aspx,63,0
1675456762873,63,301,Moved Permanently,new.astrology.com 1-13,true,,285,119,http://www.astrology.com/,63,0
1675456762936,136,301,Moved Permanently,new.astrology.com 1-13,true,,570,119,https://www.astrology.com/,136,0
1675456763072,285,200,OK,new.astrology.com 1-13,true,,70793,131,https://www.astrology.com/us/home.aspx,274,0
1675456762900,457,200,OK,new.astrology.com 1-17,true,,71647,369,https://www.astrology.com/us/home.aspx,51,0
1675456762900,51,301,Moved Permanently,new.astrology.com 1-17,true,,285,119,http://www.astrology.com/,51,0
1675456762951,123,301,Moved Permanently,new.astrology.com 1-17,true,,570,119,https://www.astrology.com/,123,0
1675456763074,283,200,OK,new.astrology.com 1-17,true,,70792,131,https://www.astrology.com/us/home.aspx,282,0
